UserId,HomeCity,Gender,FriendCount,CheckInCount,ListCount,MajorCount,PhotoCount,TipCount
18209878,"Москва, Россия",female,52.0,8149.0,14.0,0.0,0.0,216.0
19361000,"Екатеринбург, Россия",male,14.0,55.0,2.0,0.0,0.0,3.0
31037543,Moscow,male,29.0,682.0,5.0,0.0,0.0,19.0
50499713,"Saint-Petersburg, Saint-Petersburg",male,11.0,1785.0,2.0,0.0,0.0,110.0
14203798,"город Санкт-Петербург, Россия",male,401.0,7835.0,7.0,0.0,0.0,36.0
39070879,City of St. Petersburg,female,65.0,48.0,5.0,0.0,0.0,3.0
17092648,"Saint Petersburg, Russia",female,41.0,1171.0,8.0,0.0,0.0,28.0
110157947,,female,14.0,1273.0,2.0,0.0,0.0,306.0
11298820,St. Peterburg,female,211.0,7028.0,18.0,0.0,0.0,57.0
37728622,City of St. Petersburg,male,73.0,95.0,3.0,0.0,0.0,1.0
94480941,"Saint Petersburg, Russia",female,14.0,233.0,2.0,0.0,0.0,4.0
30603217,Saint Petersburg,female,23.0,4869.0,24.0,0.0,0.0,36.0
7916570,"город Санкт-Петербург, Россия",male,174.0,5282.0,5.0,0.0,0.0,10.0
41814229,City of St. Petersburg,female,24.0,2183.0,2.0,0.0,0.0,15.0
16670159,Saint-Petersburg,male,13.0,571.0,4.0,0.0,0.0,11.0
62576178,Санкт-Петербург,male,19.0,625.0,2.0,0.0,0.0,5.0
7088997,Dublin,male,456.0,5228.0,10.0,0.0,0.0,53.0
81143006,"Saint Petersburg, St.-Petersburg",female,9.0,304.0,3.0,0.0,0.0,37.0
79056753,"Saint Petersburg, St.-Petersburg",female,48.0,2067.0,2.0,0.0,0.0,11.0
63160017,,female,40.0,606.0,2.0,0.0,0.0,24.0
49920424,"Saint-Petersburg, Saint-Petersburg",female,76.0,2462.0,3.0,0.0,0.0,13.0
187618554,Москва,male,0.0,0.0,2.0,0.0,0.0,9.0
83558798,"Saint Petersburg, St.-Petersburg",male,0.0,232.0,3.0,0.0,0.0,17.0
27019774,,female,51.0,9890.0,29.0,0.0,0.0,254.0
9041734,NY,none,84.0,2063.0,2.0,0.0,0.0,7.0
50940191,"Saint-Petersburg, 66",female,92.0,1403.0,3.0,0.0,0.0,32.0
11911162,"город Санкт-Петербург, Россия",female,368.0,5660.0,3.0,0.0,0.0,91.0
20030389,Россия,male,12.0,609.0,4.0,0.0,0.0,2.0
26398969,St. Petersburg/Sochi,male,180.0,2821.0,4.0,0.0,0.0,45.0
58391116,"Saint-Petersburg, 66",female,12.0,1726.0,3.0,0.0,0.0,12.0
96225106,"Saint Petersburg, St.-Petersburg",female,6.0,94.0,2.0,0.0,0.0,3.0
58509730,"Saint-Petersburg, 66",female,21.0,1433.0,2.0,0.0,0.0,6.0
131825907,"Saint Petersburg, 66",none,0.0,0.0,2.0,0.0,0.0,1.0
41331178,City of St. Petersburg,male,73.0,681.0,2.0,0.0,0.0,37.0
85598243,Saint Petersburg,female,18.0,692.0,2.0,0.0,0.0,16.0
80632378,"Saint Petersburg, St.-Petersburg",none,0.0,0.0,2.0,0.0,0.0,1.0
18020566,"город Санкт-Петербург, Россия",male,43.0,855.0,12.0,0.0,0.0,35.0
114702212,,female,265.0,889.0,2.0,0.0,0.0,6.0
17986238,"Санкт-Петербург, Россия",male,123.0,4884.0,3.0,0.0,0.0,202.0
8680668,"город Санкт-Петербург, Россия",male,59.0,1447.0,6.0,0.0,0.0,19.0
18017776,"Санкт-Петербург, Россия",male,241.0,791.0,3.0,0.0,0.0,16.0
84550323,,male,5.0,6.0,2.0,0.0,0.0,3.0
9241341,"город Санкт-Петербург, Россия",female,428.0,7006.0,5.0,0.0,0.0,20.0
75795923,"Saint Petersburg, St.-Petersburg",male,11.0,222.0,2.0,0.0,0.0,1.0
57037669,"Saint-Petersburg, 66",female,6.0,36.0,2.0,0.0,0.0,6.0
72792947,"Saint Petersburg, Russia",female,49.0,1182.0,2.0,0.0,0.0,22.0
60819264,St. Petersburg ,female,15.0,401.0,3.0,0.0,0.0,6.0
70711453,"Saint-Petersburg, 66",none,215.0,0.0,2.0,0.0,0.0,10.0
27497213,"New York, NY",female,6.0,676.0,2.0,0.0,0.0,2.0
64143659,"Saint-Petersburg, 66",none,12.0,88.0,2.0,0.0,0.0,13.0
97890284,,female,0.0,0.0,2.0,0.0,0.0,3.0
5362948,"город Санкт-Петербург, Россия",male,21.0,836.0,2.0,0.0,0.0,26.0
41912238,"New York, NY",male,12.0,341.0,2.0,0.0,0.0,4.0
89202809,"Saint Petersburg, St.-Petersburg",female,12.0,210.0,2.0,0.0,0.0,8.0
27486007,www.zeynab.ru,female,24.0,330.0,2.0,0.0,0.0,9.0
78376705,"Saint Petersburg, Russia 🇷🇺",female,8.0,132.0,2.0,0.0,0.0,5.0
29137431,Санкт-Петербург,male,20.0,613.0,2.0,0.0,0.0,2.0
41422744,"Saint Petersburg, Russia",female,41.0,695.0,9.0,0.0,0.0,48.0
13276928,"город Санкт-Петербург, Россия",female,44.0,1390.0,3.0,0.0,0.0,16.0
63706258,"Moscow, 48",male,17.0,1021.0,2.0,0.0,0.0,166.0
64015617,Saint-Petersburg,female,25.0,391.0,4.0,0.0,0.0,6.0
48187043,City of St. Petersburg,female,40.0,2416.0,2.0,0.0,0.0,52.0
94914366,,male,2.0,1.0,2.0,0.0,0.0,14.0
33715786,Moscow,female,42.0,3140.0,4.0,0.0,0.0,43.0
33578072,Санкт-Петербург,female,95.0,6321.0,6.0,0.0,0.0,27.0
11090424,"город Санкт-Петербург, Россия",male,41.0,564.0,2.0,0.0,0.0,22.0
21074689,Санкт-Петербург,female,162.0,4828.0,20.0,0.0,0.0,178.0
39953957,City of St. Petersburg,female,36.0,473.0,2.0,0.0,0.0,13.0
22479326,Moskva,female,22.0,588.0,3.0,0.0,0.0,36.0
1612830,"Москва, Россия",female,184.0,5932.0,14.0,0.0,0.0,42.0
7111771,"город Санкт-Петербург, Россия",male,39.0,765.0,3.0,0.0,0.0,13.0
24180246,City of St. Petersburg,male,97.0,3716.0,3.0,0.0,0.0,9.0
30493033,"Saint-Petersburg, Russia",female,72.0,3079.0,5.0,0.0,0.0,52.0
54635263,"Saint-Petersburg, 66",male,13.0,1351.0,2.0,0.0,0.0,10.0
22025989,Moscow,female,169.0,5972.0,9.0,0.0,0.0,192.0
14197239,"город Санкт-Петербург, Россия",female,59.0,2235.0,2.0,0.0,0.0,10.0
247940,"город Москва, Московская область",female,38.0,11111.0,2.0,0.0,0.0,81.0
71271471,"Saint-Petersburg, 66",female,37.0,660.0,2.0,0.0,0.0,7.0
325592144,,female,0.0,0.0,2.0,0.0,0.0,1.0
15296986,"город Иваново, Россия",male,945.0,1939.0,4.0,0.0,0.0,20.0
91020043,"Moscow, Russia",male,15.0,973.0,2.0,0.0,0.0,15.0
59236753,"Saint Petersburg, Russia",male,61.0,285.0,2.0,0.0,0.0,3.0
9236205,Vilnius,male,106.0,3796.0,27.0,0.0,0.0,45.0
35853323,Saint-Petersburg,female,7.0,1017.0,8.0,0.0,0.0,29.0
28498447,City of St. Petersburg,female,24.0,969.0,5.0,0.0,0.0,17.0
20415408,City of St. Petersburg,female,38.0,3627.0,6.0,0.0,0.0,8.0
34043823,City of St. Petersburg,female,13.0,63.0,2.0,0.0,0.0,2.0
21142570,Saint Petersburg,female,46.0,5737.0,11.0,0.0,0.0,22.0
22816438,Санкт- Петербург,female,80.0,970.0,3.0,0.0,0.0,6.0
63208425,"Saint Petersburg, 66",female,3.0,121.0,2.0,0.0,0.0,13.0
51093212,Saint-P,male,29.0,1457.0,2.0,0.0,0.0,4.0
41081786,City of St. Petersburg,female,42.0,469.0,4.0,0.0,0.0,26.0
42359695,Sevastopol',female,22.0,816.0,2.0,0.0,0.0,47.0
59012364,"Moscow, Russia",male,12.0,249.0,6.0,0.0,0.0,7.0
18908161,"Saint Petersburg, Russia",female,86.0,4215.0,2.0,0.0,0.0,30.0
87729684,"Saint Petersburg, St.-Petersburg",female,179.0,2131.0,2.0,0.0,0.0,6.0
20696554,,female,161.0,2772.0,3.0,0.0,0.0,27.0
44507697,City of St. Petersburg,female,15.0,438.0,2.0,0.0,0.0,1.0
3221606,"город Санкт-Петербург, Россия",male,192.0,4076.0,6.0,0.0,0.0,19.0
58320325,"Moscow, 48",female,72.0,971.0,9.0,0.0,0.0,8.0
5303831,Moscow,female,185.0,3778.0,41.0,0.0,0.0,63.0
29848919,Istanbul,female,12.0,643.0,2.0,0.0,0.0,10.0
19729966,"Санкт-Петербург, Россия",male,132.0,810.0,2.0,0.0,0.0,58.0
332435582,"Saint Petersburg, 66",none,0.0,0.0,2.0,0.0,0.0,1.0
48321136,City of St. Petersburg,male,17.0,931.0,2.0,0.0,0.0,6.0
70365385,Moscow,male,144.0,211.0,2.0,0.0,0.0,2.0
21742561,City of St. Petersburg,male,168.0,1785.0,4.0,0.0,0.0,22.0
89944688,"Saint Petersburg, St.-Petersburg",male,1.0,3.0,2.0,0.0,0.0,1.0
42236689,St. Petersburg,female,81.0,3993.0,8.0,0.0,0.0,63.0
63650941,Санкт-Петербург,male,0.0,208.0,4.0,0.0,0.0,40.0
29386321,СПб ,male,100.0,1278.0,3.0,0.0,0.0,1.0
110048584,"Moscow, Russia",female,7.0,4.0,2.0,0.0,0.0,1.0
54990091,"Saint Petersburg, 66",male,32.0,683.0,3.0,0.0,0.0,21.0
31010030,St.Petersburg,male,63.0,2831.0,2.0,0.0,0.0,8.0
31383743,Saint-Petersburg,female,93.0,6414.0,2.0,0.0,0.0,223.0
114358388,,female,0.0,0.0,3.0,0.0,0.0,2.0
46047273,Saint Petersburg,male,232.0,930.0,2.0,0.0,0.0,10.0
8040582,Россия,female,270.0,1767.0,16.0,0.0,0.0,32.0
56053798,"Saint-Petersburg, 66",male,63.0,1273.0,3.0,0.0,0.0,3.0
9683329,"город Санкт-Петербург, Россия",male,57.0,6421.0,2.0,0.0,0.0,33.0
81560637,"Saint Petersburg, St.-Petersburg",male,7.0,1.0,2.0,0.0,0.0,1.0
45708284,City of St. Petersburg,female,38.0,2056.0,2.0,0.0,0.0,15.0
42323462,SPb,female,59.0,682.0,5.0,0.0,0.0,9.0
51228526,"Saint-Petersburg, 66",female,7.0,122.0,2.0,0.0,0.0,2.0
12653335,"город Москва, Россия",male,233.0,5034.0,8.0,0.0,0.0,15.0
56816520,"Moscow, 48",female,0.0,0.0,2.0,0.0,0.0,14.0
65650170,Saint-Petersburg,female,8.0,14.0,2.0,0.0,0.0,2.0
350012575,"Saint Petersburg, 66",female,0.0,41.0,2.0,0.0,0.0,38.0
99108499,"Saint Petersburg, St.-Petersburg",male,0.0,0.0,2.0,0.0,0.0,1.0
131899873,"Phuket, 62",female,0.0,0.0,2.0,0.0,0.0,3.0
560999,"Zuid-Holland, Nederland ",male,40.0,1202.0,3.0,0.0,0.0,10.0
15609201,"город Москва, Россия",female,121.0,633.0,4.0,0.0,0.0,11.0
58424046,"Saint-Petersburg, 66",male,6.0,480.0,2.0,0.0,0.0,2.0
44274433,City of St. Petersburg,male,40.0,54.0,6.0,0.0,0.0,15.0
50790418,Saint-Petersburg ,male,31.0,2429.0,2.0,0.0,0.0,9.0
25329684,Москва,male,47.0,419.0,4.0,0.0,0.0,4.0
122116316,,male,0.0,0.0,2.0,0.0,0.0,9.0
62246579,"Moscow, 48",male,53.0,760.0,2.0,0.0,0.0,12.0
43370152,Moskva,male,101.0,720.0,2.0,0.0,0.0,29.0
50413443,"New York, NY",female,20.0,377.0,2.0,0.0,0.0,42.0
25488811,City of St. Petersburg,female,40.0,273.0,3.0,0.0,0.0,3.0
388911421,"Saint Petersburg, 66",none,0.0,1.0,2.0,0.0,0.0,1.0
139629299,"Jakarta, 04",male,0.0,3.0,2.0,0.0,0.0,7.0
12122368,"город Москва, Россия",male,41.0,362.0,10.0,0.0,0.0,55.0
42809181,City of St. Petersburg,male,8.0,499.0,3.0,0.0,0.0,2.0
6881523,"Almaty, Kazakhstan",male,970.0,3590.0,2.0,0.0,0.0,82.0
16651800,"город Санкт-Петербург, Россия",male,66.0,2154.0,2.0,0.0,0.0,15.0
73169941,"Saint Petersburg, Russia",female,29.0,150.0,2.0,0.0,0.0,3.0
14907365,"город Санкт-Петербург, Россия",none,253.0,2612.0,4.0,0.0,0.0,20.0
28545355,City of St. Petersburg,male,93.0,1605.0,4.0,0.0,0.0,7.0
38698836,Архангельск ,female,55.0,2198.0,2.0,0.0,0.0,13.0
11455694,москва,female,83.0,6356.0,3.0,0.0,0.0,42.0
47280139,Nizhegorod,male,28.0,1928.0,4.0,0.0,0.0,95.0
39077516,saint-petersburg,male,13.0,64.0,10.0,0.0,0.0,45.0
28950350,City of St. Petersburg,male,14.0,529.0,8.0,0.0,0.0,222.0
19376783,"Санкт-Петербург, Россия",male,24.0,487.0,3.0,0.0,0.0,3.0
31888599,санкт-петербург,male,97.0,4179.0,4.0,0.0,0.0,9.0
23368407,"Saint Petersburg, Russia",female,59.0,2932.0,5.0,0.0,0.0,17.0
223064517,"Saint Petersburg, 66",male,0.0,0.0,2.0,0.0,0.0,1.0
74339883,,none,3.0,35.0,2.0,0.0,0.0,7.0
36484252,Saint Petersburg | Riga,female,72.0,6633.0,9.0,0.0,0.0,78.0
23203974,City of St. Petersburg,female,88.0,4125.0,14.0,0.0,0.0,82.0
105857867,Ставрополь,male,0.0,0.0,2.0,0.0,0.0,14.0
47908735,City of St. Petersburg,female,93.0,645.0,2.0,0.0,0.0,7.0
32789164,Saint-Petersburg ,female,287.0,127.0,3.0,0.0,0.0,17.0
16091909,Москва,female,108.0,10191.0,13.0,0.0,0.0,26.0
25447207,City of St. Petersburg,female,9.0,137.0,2.0,0.0,0.0,38.0
48343443,Moscow,male,199.0,5509.0,16.0,0.0,0.0,167.0
2273156,Rotterdam,female,156.0,7419.0,13.0,0.0,0.0,604.0
16468418,Санкт-Петербург,female,334.0,6324.0,2.0,0.0,0.0,7.0
73778517,,female,48.0,462.0,2.0,0.0,0.0,19.0
68860653,"Saint-Petersburg, 66",female,5.0,82.0,2.0,0.0,0.0,57.0
11434324,"город Санкт-Петербург, Россия",female,999.0,4625.0,20.0,0.0,0.0,93.0
73424289,Спб-Сосновый Бор,female,101.0,481.0,3.0,0.0,0.0,22.0
21150205,St. Petersburg,male,22.0,765.0,6.0,0.0,0.0,11.0
364155107,"Saint Petersburg, 66",none,0.0,0.0,2.0,0.0,0.0,1.0
37834340,Россия,male,8.0,951.0,2.0,0.0,0.0,28.0
68663188,"Saint Petersburg, 66",female,11.0,46.0,2.0,0.0,0.0,6.0
48655819,City of St. Petersburg,female,17.0,1143.0,4.0,0.0,0.0,7.0
83812444,"Moscow, Moscow",male,0.0,31.0,3.0,0.0,0.0,271.0
74517083,"Saint-Petersburg, St.-Petersburg",female,24.0,1371.0,2.0,0.0,0.0,114.0
18505932,"Санкт-Петербург, Россия",female,52.0,2607.0,4.0,0.0,0.0,2.0
59417444,Saint-Petersburg❤️,female,104.0,778.0,3.0,0.0,0.0,12.0
68713721,,female,81.0,770.0,2.0,0.0,0.0,4.0
125152877,,male,0.0,0.0,2.0,0.0,0.0,2.0
383485646,"Saint Petersburg, St.-Petersburg",none,0.0,0.0,2.0,0.0,0.0,1.0
21034503,"Moscow, Russia",male,32.0,318.0,2.0,0.0,0.0,4.0
45757826,City of St. Petersburg,female,32.0,954.0,7.0,0.0,0.0,11.0
61459411,Gatchina,female,7.0,121.0,2.0,0.0,0.0,12.0
29436160,Saint-Peterburg,male,22.0,926.0,9.0,0.0,0.0,76.0
69479989,,female,32.0,549.0,2.0,0.0,0.0,186.0
54185316,"Saint-Petersburg, 66",male,85.0,397.0,2.0,0.0,0.0,32.0
52935913,"Saint-Petersburg, 66",female,7.0,100.0,2.0,0.0,0.0,5.0
42131529,City of St. Petersburg,female,25.0,989.0,3.0,0.0,0.0,17.0
72401473,,female,36.0,1321.0,2.0,0.0,0.0,5.0
176235778,"Saint Petersburg, 66",none,0.0,11.0,2.0,0.0,0.0,16.0
66458109,"Moscow, 48",female,42.0,595.0,2.0,0.0,0.0,22.0
73436153,"Saint-Petersburg, St.-Petersburg",male,0.0,3.0,2.0,0.0,0.0,2.0
18610429,"Berlin, Deutschland",female,58.0,2587.0,75.0,0.0,0.0,53.0
43230277,City of St. Petersburg,male,51.0,2518.0,3.0,0.0,0.0,80.0
46453242,СПб,male,52.0,3897.0,2.0,0.0,0.0,13.0
78707638,"Saint Petersburg, St.-Petersburg",female,29.0,244.0,2.0,0.0,0.0,4.0
65040629,"Saint-Petersburg, 66",female,14.0,158.0,2.0,0.0,0.0,7.0
52381356,Saint-Petersburg,female,22.0,658.0,2.0,0.0,0.0,21.0
102298043,Sankt-Petersburg,female,2.0,5.0,4.0,0.0,0.0,29.0
18014437,"Санкт-Петербург, Россия",female,48.0,1921.0,3.0,0.0,0.0,20.0
8632163,"город Санкт-Петербург, Россия",male,532.0,884.0,3.0,0.0,0.0,47.0
76526612,"Perm, Russia",female,41.0,1113.0,3.0,0.0,0.0,5.0
16980694,Россия,female,14.0,1088.0,2.0,0.0,0.0,10.0
94495171,"Saint Petersburg, St.-Petersburg",female,8.0,104.0,2.0,0.0,0.0,2.0
77863913,,male,0.0,37.0,2.0,0.0,0.0,3.0
80115330,"Saint Petersburg, St.-Petersburg",none,0.0,0.0,2.0,0.0,0.0,1.0
23647282,City of St. Petersburg,male,77.0,201.0,6.0,0.0,0.0,2.0
114823937,"Saint Petersburg, 66",male,0.0,0.0,2.0,0.0,0.0,1.0
77937279,"Ashburn, VA",none,0.0,0.0,2.0,0.0,0.0,1.0
27500439,Moscow,female,22.0,811.0,2.0,0.0,0.0,11.0
38884944,City of St. Petersburg,none,22.0,836.0,3.0,0.0,0.0,38.0
51157595,"Saint-Petersburg, 66",female,18.0,1310.0,2.0,0.0,0.0,3.0
55534614,"Ho Chi Minh City, Vietnam",female,6.0,503.0,2.0,0.0,0.0,31.0
44362237,Leningrad,female,225.0,4139.0,12.0,0.0,0.0,63.0
18887212,"Japan, Panda park",male,31.0,1999.0,26.0,0.0,0.0,30.0
78416107,"Saint Petersburg, St.-Petersburg",female,23.0,676.0,2.0,0.0,0.0,27.0
14255291,"город Москва, Россия",male,37.0,507.0,5.0,0.0,0.0,13.0
59763792,"Saint-Petersburg, 66",male,80.0,491.0,2.0,0.0,0.0,11.0
132795789,"Saint Petersburg, St.-Petersburg",male,0.0,10.0,2.0,0.0,0.0,10.0
44716900,City of St. Petersburg,male,105.0,783.0,4.0,0.0,0.0,13.0
66873987,"Saint-Petersburg, 66",female,20.0,238.0,3.0,0.0,0.0,23.0
62785902,Saint-Petersburg,female,150.0,4137.0,3.0,0.0,0.0,123.0
38280505,City of St. Petersburg,male,91.0,793.0,3.0,0.0,0.0,9.0
26435359,City of St. Petersburg,female,34.0,420.0,2.0,0.0,0.0,6.0
72152756,Санкт-Петербург,none,0.0,0.0,2.0,0.0,19.0,15.0
40284276,City of St. Petersburg,male,19.0,1197.0,2.0,0.0,0.0,12.0
137143264,"Moscow, Russia",female,9.0,850.0,2.0,0.0,0.0,34.0
89789528,"Aleksandrovka, Leningrad",male,0.0,0.0,2.0,0.0,0.0,1.0
44084662,yaroslavl,male,1.0,846.0,2.0,0.0,0.0,7.0
18960682,"Tallinn, Eesti",female,18.0,65.0,2.0,0.0,0.0,3.0
89842848,"Saint Petersburg, St.-Petersburg",female,262.0,1592.0,2.0,0.0,0.0,3.0
47013961,Moskovskaya,male,18.0,513.0,7.0,0.0,0.0,7.0
121015972,"Saint Petersburg, Russia",female,96.0,2042.0,2.0,0.0,0.0,1.0
1401045,"город Санкт-Петербург, город Санкт-Петербур",male,57.0,1024.0,2.0,0.0,0.0,5.0
54382411,Saint Petersburg,female,13.0,1229.0,4.0,0.0,0.0,40.0
54121349,Jamaica ,male,38.0,1983.0,2.0,0.0,0.0,19.0
55538872,"Moscow, Russia",male,1.0,1.0,2.0,0.0,0.0,1.0
12283909,"город Санкт-Петербург, Россия",female,80.0,2572.0,4.0,0.0,0.0,17.0
3765121,"город Санкт-Петербург, Россия",male,36.0,167.0,2.0,0.0,0.0,32.0
57199580,"Moscow, 48",female,26.0,718.0,2.0,0.0,0.0,8.0
1398124,"Московская область, Россия",male,39.0,1147.0,2.0,0.0,0.0,20.0
45399903,City of St. Petersburg,female,121.0,1004.0,4.0,0.0,0.0,12.0
22017754,Москва,female,36.0,4039.0,2.0,0.0,0.0,30.0
29074544,Saint Petersburg,female,64.0,579.0,14.0,0.0,0.0,6.0
43039903,"New York, NY",female,44.0,169.0,4.0,0.0,0.0,9.0
37746007,Izmir - Karsiyaka-turkey,male,110.0,1785.0,19.0,0.0,0.0,194.0
91565696,"São Paolo, SP",male,2.0,13.0,7.0,0.0,0.0,13.0
28199034,St-p,female,84.0,2913.0,5.0,0.0,0.0,83.0
7968307,Россия,male,55.0,974.0,4.0,0.0,0.0,33.0
33749537,Moscow,female,8.0,1161.0,7.0,0.0,0.0,63.0
17129564,"город Москва, Россия",female,53.0,1611.0,2.0,0.0,0.0,26.0
24248208,Санкт-Петербург,female,11.0,237.0,2.0,0.0,0.0,15.0
9066678,"Krakow, Poland",male,36.0,1158.0,2.0,0.0,0.0,25.0
77043580,"Saint Petersburg, St.-Petersburg",female,16.0,135.0,2.0,0.0,0.0,2.0
18074315,"Санкт-Петербург, Россия",female,36.0,1213.0,3.0,0.0,0.0,10.0
99554478,"Saint Petersburg, St.-Petersburg",female,0.0,0.0,4.0,0.0,0.0,6.0
33689724,Санкт-Петербург,female,48.0,388.0,4.0,0.0,0.0,3.0
126353264,,female,11.0,8.0,2.0,0.0,0.0,1.0
21696300,Saint Petersburg,male,33.0,1437.0,3.0,0.0,0.0,23.0
29208063,Earth ,male,9.0,2137.0,2.0,0.0,0.0,13.0
31424721,"New York, NY",none,29.0,1473.0,6.0,0.0,0.0,32.0
42869190,Kiev,female,225.0,1185.0,4.0,0.0,0.0,25.0
6737444,"gorod Sankt-Peterburg, Rossiya",male,191.0,2216.0,4.0,0.0,0.0,10.0
45093211,City of St. Petersburg,female,24.0,1894.0,2.0,0.0,0.0,11.0
17403829,"город Москва, Россия",male,25.0,2425.0,3.0,0.0,0.0,6.0
34291504,Saint Petersburg,female,63.0,3985.0,2.0,0.0,0.0,28.0
33611723,екатеринбург,male,20.0,205.0,2.0,0.0,0.0,3.0
39043033,Saint-P,none,28.0,565.0,2.0,0.0,0.0,11.0
91578414,"Saint Petersburg, Russia",male,0.0,272.0,2.0,0.0,0.0,18.0
980387,"Россия, Москва",female,90.0,1392.0,4.0,0.0,0.0,41.0
376175654,"Saint Petersburg, 66",female,0.0,0.0,2.0,0.0,0.0,1.0
45877010,City of St. Petersburg,male,20.0,162.0,2.0,0.0,0.0,5.0
355614600,Saint-Petersburg,none,0.0,0.0,2.0,0.0,3.0,1.0
26827633,City of St. Petersburg,male,63.0,624.0,2.0,0.0,0.0,6.0
38893131,San Pietroburgo,female,53.0,509.0,2.0,0.0,0.0,4.0
69378407,"Saint-Petersburg, 66",female,25.0,841.0,4.0,0.0,0.0,33.0
66756783,"Saint-Petersburg, 66",male,24.0,9.0,2.0,0.0,0.0,5.0
60619033,Saint-Petersburg,female,38.0,1076.0,3.0,0.0,0.0,11.0
82290135,"Saint Petersburg, St.-Petersburg",none,0.0,0.0,2.0,0.0,0.0,1.0
68844935,Saint-Petersburg,female,19.0,202.0,2.0,0.0,0.0,6.0
14206038,"город Санкт-Петербург, Россия",female,42.0,496.0,8.0,0.0,0.0,46.0
8029762,"город Москва, Россия",female,237.0,870.0,2.0,0.0,0.0,20.0
53095343,"Saint-Petersburg, 66",female,14.0,15.0,3.0,0.0,0.0,2.0
16789830,Saint-Petersburg,male,58.0,266.0,3.0,0.0,0.0,14.0
64952324,"Saint-Petersburg, 66",female,20.0,846.0,2.0,0.0,0.0,6.0
9285658,Москва,male,184.0,3537.0,8.0,0.0,0.0,29.0
25813106,City of St. Petersburg,male,83.0,219.0,2.0,0.0,0.0,1.0
12320391,"город Санкт-Петербург, Россия",male,55.0,1881.0,2.0,0.0,0.0,37.0
9417054,"город Москва, Россия",male,51.0,3609.0,3.0,0.0,0.0,32.0
74870787,St.petersburg,male,12.0,190.0,2.0,0.0,0.0,2.0
42708064,City of St. Petersburg,male,31.0,725.0,4.0,0.0,0.0,8.0
18547450,Санкт-Петербург ,male,40.0,3304.0,7.0,0.0,0.0,7.0
82145778,"Moscow, Moscow",female,94.0,150.0,2.0,0.0,0.0,14.0
12963603,Санкт-Петербург,male,361.0,4102.0,2.0,0.0,0.0,32.0
32321758,Moscow,female,14.0,816.0,2.0,0.0,0.0,12.0
85472168,"Saint Petersburg, Russia",female,32.0,3370.0,2.0,0.0,0.0,68.0
42896133,City of St. Petersburg,female,25.0,1728.0,4.0,0.0,0.0,48.0
50145444,"Санкт-Петербург,Рубинштейна 9/3,реж.работы:пн.-чт.,вс. с 12-24; пт-сб. с 12-05",none,160.0,23.0,3.0,0.0,0.0,20.0
32585744,САНКТ-ПЕТЕРБУРГ,male,22.0,391.0,4.0,0.0,0.0,3.0
55376110,"Antalya, Turkey",female,22.0,95.0,2.0,0.0,0.0,1.0
83183348,,female,7.0,217.0,3.0,0.0,0.0,27.0
25663222,Moskva,male,97.0,1323.0,2.0,0.0,0.0,17.0
7879782,"город Санкт-Петербург, Россия",female,43.0,1209.0,7.0,0.0,0.0,5.0
14572902,"г. Москва, Россия",female,54.0,2137.0,8.0,0.0,0.0,54.0
175273712,"Saint Petersburg, 66",male,0.0,0.0,2.0,0.0,0.0,2.0
51261558,"Saint-Petersburg, 66",female,11.0,897.0,2.0,0.0,0.0,13.0
34070928,City of St. Petersburg,male,58.0,475.0,6.0,0.0,0.0,8.0
42016216,West-Kazakhstan oblast,female,44.0,306.0,3.0,0.0,0.0,2.0
48434354,Moscow,female,7.0,162.0,2.0,0.0,0.0,4.0
39616701,City of St. Petersburg,female,48.0,1049.0,4.0,0.0,0.0,15.0
16027167,СПб.,male,30.0,499.0,3.0,0.0,0.0,6.0
50148080,"Saint Petersburg, Russia🇷🇺😜",female,10.0,2486.0,2.0,0.0,0.0,87.0
58453716,Saint-Petersburg,female,17.0,257.0,3.0,0.0,0.0,5.0
62146737,,female,40.0,137.0,2.0,0.0,0.0,1.0
22466002,City of St. Petersburg,female,0.0,343.0,2.0,0.0,0.0,4.0
51659362,"Saint Petersburg, Neviskiy r.",male,9.0,10.0,2.0,0.0,0.0,2.0
59232209,"Saint-Petersburg, 66",male,18.0,897.0,3.0,0.0,0.0,19.0
377210272,"Saint Petersburg, St.-Petersburg",none,0.0,10.0,2.0,0.0,0.0,7.0
47464122,"Saint Petersburg, Russia",female,14.0,729.0,5.0,0.0,0.0,11.0
143684882,"Saint Petersburg, 66",none,4.0,4.0,2.0,0.0,0.0,1.0
36793022,City of St. Petersburg,female,44.0,1283.0,2.0,0.0,0.0,6.0
50225455,"Saint-Petersburg, Saint-Petersburg",female,99.0,2808.0,6.0,0.0,0.0,7.0
29603500,Saint-Petersburg,female,60.0,2056.0,2.0,0.0,0.0,5.0
43077344,City of St. Petersburg,female,34.0,1317.0,3.0,0.0,0.0,11.0
65371310,"Saint-Petersburg, Nevskiy 110",female,8.0,192.0,2.0,0.0,0.0,7.0
43554431,Saint Petersburg,female,5.0,292.0,2.0,0.0,0.0,4.0
36009042,City of St. Petersburg,female,58.0,1069.0,3.0,0.0,0.0,3.0
55218421,Санкт-Петербург ,female,9.0,465.0,2.0,0.0,0.0,6.0
18935725,"New York, NY",female,93.0,2242.0,2.0,0.0,0.0,15.0
60987186,,female,8.0,206.0,2.0,0.0,0.0,1.0
32038224,санкт-петербург,female,64.0,2273.0,15.0,0.0,0.0,24.0
