District,BarId,UserId,Review,MadePhoto,Reaction
Zukovskogo,4bcc4e433740b71395bc6365,10287291,Очень хорошо и уютно!!!,True,liked
Zukovskogo,4bcc4e433740b71395bc6365,68560194,"Уютно;)как дома, можно на подоконнике расположитьсЯ",False,
Zukovskogo,4bcc4e433740b71395bc6365,32413240,"Очень зависит от смены. Сегодняшняя, например, забыла про заказ — притом, что заняты были четыре столика, а за стойкой — три человека.",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,92391291,"чем меньше позиций в меню, тем вкуснее кухня! панини с прошутто и моцареллой реально вкусно, салат с дорблю и грушей прекрасно идет с бокальчиком вина+прекрасный освежающий апероль шприц.",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,90955943,"Приятная винная карта, возможность попробовать вино перед его заказом, очаровательные бармены. Все это дополняется сногсшибательной, ароматной мясной тарелкой и ламповой атмосферой~",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,70170972,"Много хорошего вина. Хорошая музыкальная подборка, на крыше постоянно классные концерты с бесплатным входом. Место преприятное.",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,8195570,"Уютное место с приятными ценами: вино 150-300р, вкуснейшая запечённая моццарелла на гренках 250р. Бывают живые концерты",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,88829098,"Уютный бар с вином по 150 рублей, скрыт от посторонних глаз во втором дворе на ул. Восстания, 24, 2 этаж. Попробуйте панини (200 руб.) и оливки в местном маринаде - 150 руб. Петербург.ру рекомендует!",True,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,35259957,"Очень тусовый винный бар с низким ценовым диапазоном. Народу много, весело и душевно. Но все варианты маргинальных культур, очень много народа, интересных позиций вин особо и нет.Если потусить,то сюда",True,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,25447207,"Feels like home, I loved the interior! Nice wine, the prices are tolerable:) friendly staff, the bartender recommended me to have a glass of white i enjoyed very much ^^",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,64991911,"Главный акцент – вино в демократичном формате. Атмосфера,как в гостях – музыка негромко играет из колонки,торчащей из кухонного шкафа. Теплый вечерний свет,столики из досчатых ящиков и старый паркет.",True,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,176005080,"Было вкусно! Все! Оливки в домашнем маринаде 😍 Вино 😍 Сыры 😍 Очень уютно, сидишь себе на подоконнике с бокалом и под шумный смех друзей наслаждаешься вечером. И жизнью в целом. Вот так там здорово✨",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,66395618,"Пили вино и ели оливки с подругой, уходить не хотелось вообще. Жалко, что у вас нельзя остаться жить :) музыка, кстати, тоже была классная. И лампочки на потолке!",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,90118869,"Вид на крыши, хороший выбор не дорогого и вкусного вина, салат с грушей и сыром с плесенью, то из за чего сюда можно возвращаться и возвращаться",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,42212,"All glasses cost RUB 150, bottles are RUB 900. You can accompany your wine with different cheeses, prosciutto, panini with anchovies and olives or crostini with cheese, pesto and basil.",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,90118869,"Вид на крыши, вкусное, не дорого вино, салат с грушей и сыром с плесенью, то из за чего сюда хочется возвращаться и возвращаться",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,28641054,"Прекрасное место, но небольшой выбор вин, однако бармены помогут вам выбрать вино по вкусу. Вкусные салаты. Приятная публика. В целом очень уютно и приятно здесь.",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,25741223,"Небольшой бар с маленькими столиками, очень простым, но уютным интерьером. Особенно приятно заходить совсем ночью или на буднях, когда мало людей. Обратите внимание, что карты к оплате не принимают.",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,37308683,"Замечательное место! Музыка - восторг! Вкусное и не дорогое вино! Атмосфера уюта и теплоты. И здесь нельзя курить, так что одежда и волосы будут в поряде))) Для посиделок с друзьями самое то!",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,38284353,"Вино от 150 р. за бокал. Да и бог-то с ним. Главное, что люди хорошие и пописать есть где. Перелыгина и груша в винном маринаде — love.",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,28872324,"Отличное место, чтобы попить потрясающее вино, посидеть на подоконнике, послушать хорошую музыку и-окунуться в атмосферу настоящего винного бара!",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,1048879,"Очень необычное, самобытное и уютное заведение! Есть зал на крыше, мини-мостик, где можно подышать, нижний зал. Интересная карта вин, из еды - сырная карта, Панини и особенно достоин внимания гриль.",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,90118869,"Нереальное место, просто хочется там быть. Хорошее вино, по доступным ценам, вкусная еда и нежелание уходить...",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,45245709,"Милое маленькое место) все понравилось, ну почти все) ребятам нужен расчет по б/н и хотелось бы к вину съесть карпачо))))) а так все хорошо) успехов)",True,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,94645432,"Уютный винный бар с хорошим выбором вина. Мило, по-домашнему, недорого. Бармены очень приветливы) потрясающая атмосфера👍👍были на концерте группы, народу много, тесно, но впечатления не испортились",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,71974514,"Все вино сухое, как я поняла. Очень круто. Есть мягкие и теплые оттенки вкусов. Приятная музыка, свечи, я ставлю 5 из 5. Неожиданно. )))",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,64991911,"Публика: творческая интеллигенция всех возрастов и профессий. Еда: «винные» закуски, салаты, по пятницам и субботам – гриль на крыше. Вина по бокалам: 30–40 сортов.Из них до 200 руб.: минимум 3 сорта.",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,92234529,"Питерский бар, спрятанный в уютном дворике, домашнее вино 150₽, грамотная винная карта.",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,29969569,"Интерьер в стиле лофт, в качестве столов используют деревянные ящики, а для рассадки гостей — подоконники. Кормят простыми закусками, а любой бокал вина предлагают по фиксированной стоимости.",True,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,15440320,Отличный винобар на крыше. Девочки рассказывают гостям северной столицы об особенностях быта петербуржцев и предлагают щедрую порцию Тарас к вкуснейшему и недорогому вину. Лайк!,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,70497493,Отличное винное местечко. Там есть чудесная розовая игристая Кава :) и еще! Отличные мясной и рыбный стейки с овощами за какие-то смешные деньги :),False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,5699421,"Велоколепная атмосфера . Стильная обстановка . Уютное место для того ,что бы выпить бокал хорошего вина .",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,14645546,"Хороша терраса, сервис гуд. Хороший выбор недорогого вина. Атмосфера на пять, душевность. Просто кул кул",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,87969713,"Прекрасный винный бар. Посидеть на веранде - одно удовольствие! Вино, музыка, атмосфера 👍",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,16674724,"Заведение на мансарде во дворе, с отдельной лестницей, имеет 2 площадки и мостик. Проводят концерты, а по выходным кормят грилем из лосося, говядины и индейки. Работают с 18.00",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,41101104,"Отличное вино,отличная музыка,хорошие цены,НО очень мало места! Персонал не стесняется попросить вас отдать ваш стул новым посетителям,а вас попросить посидеть на подоконнике...даёшь больше мебели!!",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,86587040,"Атмосфера как для бооооольшой группы друзей, так и для парочек (такое бывает?!). На крыше интересное сочетание деталей интерьера. Космический гриль!",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,8142940,"Хороший выбор вина, приемлемые цены, адекватный персонал, отличная веранда. Не хватает тепловых пушек",True,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,63868934,Отличная атмосфера! По-дружески и без лишнего пафоса) был на джазовом концерте.. Очень понравилось!! Интересно часто ли подобные события происходят тут..,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,104538585,"Безумные бессонные ночи, жаркие разговоры под холодное хрустящее вино и шум соседних столиков.Здесь мы проводим тайное собрание директоров, почти слет ведьм на бал, милости просим к нам:))",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,57703309,"Супер уютное местечко, с домашней атмосферой, прекрасным персоналом, чудесными закусками и конечно вино, вино, вино....!!!!!",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,2450376,"Все очень круто: вино, интерьер, атмосфера. Но особенно - оливковое масло, которое ребята сами настаивают на специях! Оно очень вкусное!",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,35889957,"Очень уютно, вкусные салаты и отличный выбор вина. Приветливый персонал, всегда помогут с выбором",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,79213921,Better ask for advice to the waitress about wine! Just add some cheese and spicy salami and enjoy ;),False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,43362924,"Пока шли были уверены, что увидим одних хипстеров, но нет, что очень порадовало😅 А какие здесь оливки!!",True,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,86054860,"Очень приятное место. Вкусное вино и сыр по приемлемым ценам. На веранде пахнет деревом, что делает это место еще более уютным.",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,43482893,"Отличное место: хорошее вино, живая музыка, веселые бармены и доступные цены! Найти непросто, но это того стоит!",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,429438,Отличный бар. Вкусно и щедрые порции. Прекрасное место.,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,26252781,"Изумительное место, пикантные панини, очаровательные управители! LILLET Rose и Boca Negra на десерт, покорили! Ура)",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,36084737,"Шикарное место! Замечательные вина, хорошие закуски и очень уютная, душевная атмосфера! Так деражать;-)",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,37737595,Очень классный демократичный бар. Приятно зайти непосредственно перед иммиграцией :),False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,26086569,"Ребята, винная карта хоть и демократичная, но красное тоже надо охлаждать. В остальном всё круто, особенно порадовало наличие рислингов и Виньо Верде",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,3549160,"Tiny cosy wine bar with around 10 reds available, cool music, friendly staff",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,2386102,"No cards accepted, but cozy atmosphere and lovely lemonade.",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,16240742,"Отличный небольшой винный бар, где вкусеное вино и закуски дополняются радушием хозяев, отличной музыкой и приятной атмосферой.",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,42236689,"В полном восторге! Вино отличное, сыры вкусные, бармены очаровательные и в целом очень приятное место ❤️",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,30071206,"Самое уютное и душевное винное место в СПб. О ду иммигрейшн пишут даже в датских журналах, а это многое значит",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,30802799,Какие вкуснейшие панини с анчоусами и приятнейшее розовое! ☝️😑🍷✨ очень уютно 👌😌,True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,45650773,"Достойное место для правильного окончания рабочего дня и не только) Уютно, атмосферно, правильно... Ах да, вино отменное)",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,45296834,"Спокойная атмосфера,очень уютно и романтично. Вкусное вино и милые девушки за баром прилагаются^^",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,77819629,Очень прикольно посидеть теплым летним  вечером с друзьями . Вкусное вино и отличная сырная тарелка :),False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,7088997,"Пропускайте не очень приятный двор с кальянами и сразу поднимайтесь наверх, в самом баре гораздо лучше.",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,135890701,панини + мальбек = каеф,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,37513028,"Весьма уютный винный бар, на веранде тепло даже зимой. Здесь наливают риоху и кормят вкуснейшим десертом из фруктов.",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,73561338,"уютно, отличный выбор вина за такие деньги, но мясная тарелка не очень. еду ребятам нужно доработать и снизить цены. порции сделать побольше",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,31823733,"Демократичные цены, вкусное вино, очень уютно, мало места.",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,11605826,Reminds me somehow of laboratorium 13 in Tbilisi. Both places are must visit.,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,123326567,"Радует выбор вина, отличные оливки в качестве закуски, симпатичный второй этаж. Тихо, уютно, приятно.",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,45245709,Ребята!!!!! Кричу!!! Добавьте к сырной тарелке мед!!!! А лучше черничное варенье!!!!!!!,True,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,5410726,В этом месте хорошо все. От атмосферы и бесподобной правильной еды до виниловых сетов и публики.,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,46571482,"Одно из любимых мест. Вино, оливки, ну и хипстеры вокруг. Правда к ним мы уже привыкли) рекомендую!",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,32958654,"Отличный вид, открытая мансарда, мало народу и вино:-)",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,21581751,Душевное место. Хорошее вино. Ребята за стойкой помогут вам сделать правильный выбор!,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,17896819,"Хорошее место, но неудобный какой-то выбор Вина. Нужно очень задолбать бармена, чтобы что-то выбрать",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,90015952,Nice wine bar with great drinks in a really cool location!,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,104538585,Сырная тарелка заморская :) в наше время санкций и пропаганды на радость людям :))),True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,20017996,"Вино по 150 рублей,вкусное) еда отличная! Терраса крутая,можно курить.официанты милые",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,898426,Cozy place with good wine. Very tasty olives!,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,8177653,"Очень приятные цены, уютная атмосфера и ооооочень вкусные блюда. Надо вернуться 👍🏿",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,49063837,"Прекрасный бар! Отличные ребята! Оставила шарф там, пришла через две недели - вернули! Еще и улыбнулись на прощание!",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,56347234,"Атмосфера, интерьер, терраса, вино, обслуживание, лестница, очень здорово!",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,56952481,"Прекрасное место с винишком для дождливого вечера. Если живешь в хостеле рядом, идеально",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,47634277,"Нравится все! И нравится, что после одежда не пахнет сигаретным дымом. Спасибо за это:)",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,38789136,"Вино из Рьехи, оливки, панини с прошутто и бармен Павел made our day.",True,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,73287700,"Замечательный винный бар! Все радует- атмосфера, вино, еда! 😊",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,66810146,"140-150 rub wine — that's a catch! ;) Cheese & meat platters, panini...mmm)",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,43230277,"Отличное место, очень уютно, винотека на уровне! Креативное пространство",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,16236372,Винные реки и сырные берега. И не забудьте заказать оливки - они здесь бесподобны!,False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,61492595,Приятный обслуживающий персонал)хороший выбор вина и демократичные цены),False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,31479247,"Вино, цены, атмосфера",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,5768720,Душевно посидели на мой ДР. Не работала вытяжка у гриля и было много дыма. Но после пяти бокалов уже пох.,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,25877536,"Приятная атмосфера, недорогие концерты, отличный выбор вина",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,66170451,Атмосфера👌🏻💕,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,133142962,"Уютно, доброжелательно, очень хороший выбор вина, вкусная еда!",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,28741430,"Чудесное заведение, прекрасное вино, уютная атмосфера",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,89006174,"Веранда, панини и вино потом снятся и манят обратно!",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,24311454,"Outstanding, awesome place:) recommend!",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,25620921,Neat place to enjoy a glass of wine after a hard day's night.,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,22025989,"Приятное место со ""вторым этажом"", где печки греют тепло-тепло ☺️",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,30742701,Катерина и Виктор просто молодцы! это лучшее место… рядом с моим домом ;),False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,23359742,"Когда тепло, тут замечательно",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,9980917,"Идеально! Музыка, вино, сырная тарелка - идеально!",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,2629747,"Atmosphere is nice, wine is moderately cheap.",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,27062316,Хорошо. Катя и Витя-неистовый вам лайк!,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,27811702,"Маловато места, но уютно и большой выбор вина. Чилийское шардонне ммм",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,24514207,Wi-Fi password: DoIMMIGRATION (keep the case in mind),False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,8604914,"Очень славно ))) не дорого, уютно, хороший выбор... Вкусно ))",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,16631964,Очень милые бармены...душевная атмосфера. Отличное просеко!,False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,73370962,Петербургская романтика. Очень милый бар. Идеально для зимних вечеров,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,195247564,Винцо 😋❤️,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,24919495,"Очень уютно! Хорошая музыка, приятный персонал, недорого.",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,63501367,Очень уютное место. Отличный выбор для свиданий:),False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,75572330,"Очень просто, но очень хорошо. Вино и закуски. Народу много, народ прознал..",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,90722823,"небольшое тихое милое местечко с прекрасным вином, советую шираз",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,80320294,"маленькое и душное место, винной карты нету, есть несколько видов вина по бокалам (самые дешевые), есть еще какие то сыры и мясо...",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,897726,Чудесный винный бар! Печально что даже в будни полно народа. А ребята молодцы - удачи!,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,247940,"Очень здорово всё -- персонал, вино, закуски, цены.",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,125015135,"Даже несмотря на то, что я не пью вино, а больше там пить особо нечего, место мне очень нравится атмосферой.",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,46299407,"Волшебное место, находится во дворе, с чудесным винным предложением!)",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,64925048,"Белый глинтвейн очень вкусен. А так, очередное место для друзей с изрядной долей фамильярности.",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,18023645,"Камерно, уютно, необычно",True,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,28994960,"Вкусное вино, приятная атмосфера, вспомнилась Италия)",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,54932420,"к сожалению, вина уже не по 150р. по нынешним ценам вино можно попить в заведении с хорошей кухней",False,meh
Zukovskogo,528f7e9e11d288ab2c3bbd5c,139601322,"Вино, панини, уютно, модно, аутентично",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,8884291,"Уютно, душевно, недорого и винно)",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,108483902,"приятный винный бар, куда постоянно затягивает. это все огоньки, имхо",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,40798412,Атмосферное заведение с достойной винной картой,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,75527357,"Садитесь на подоконник, берите Chardonnay и наслаждайтесь!",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,126431385,"Все вкусно и не дорого. Атмосфера не проходного места для ""своих"".",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,173017347,"Большой выбор вин, атмосфера располагающая",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,26069321,"истина, она ж в вине! а вообще скоро будет выход на крышу по секрету :)",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,5667575,Приятное место. Хороший ценник. Мило,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,26567866,"Вино и закуски - очень хорошо! Сервис своеобразный, сидеть неудобно.",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,48883034,"Обстановка, напитки... Таинственность",True,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,8509584,"Тому кто придумал идею с хамоном и слайсерами надо дать мини-медаль ""за крутость 2 степени""",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,32605328,"Мило, очень мило. И оливки вкусные делают.",False,meh
Zukovskogo,528f7e9e11d288ab2c3bbd5c,67458023,Обязательно возьмите сырную тарелку!👌,False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,28178616,One glass of wine is more than enough.,False,meh
Zukovskogo,528f7e9e11d288ab2c3bbd5c,26670348,"Отличное вино, леди за стойкой-супер!",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,125072367,Пропустить пару бокальчиков с друзьями в Ду Иммгрэйшн - бесценно) только Питерцы поймут),False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,6076106,Любимый винный бар в СПб 💞,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,41524888,"Самое вкусное,что я когда либо ела)))",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,27283375,Большой выбор вин.,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,11910726,"Во второй двор, на второй этаж",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,15514495,Атмосфера в баре расслабляет после долгой недели,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,19680840,Здесь не курят! :),False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,22780223,Паролль WiFi - DoIMMIGRATION - сам подобрал;),False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,1180223,"0 из 10. Персонал по-снобски хамоват. Ощущение не как в хорошем интеллигентном месте, а в советском продуктовом магазине.",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,136976754,"Приятная атмосфера, вкусное вино",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,8474225,Требуйте сыров и вин!,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,48778704,Очень душевно!!! Niceeeee!),False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,8040582,"Как же тут хорошо, Витя и Катя спасибо!",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,8159105,Прекрасное место для замечТательных вечеров…,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,34915321,Просто магнитом тянет на подоконники с подушечками!,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,7802548,very good indeed,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,8202594,"Раньше было лучше, а сейчас за баром, прямо перед носом, готовят еду и портвейн наливают в обычный стакан. Пи-чаль.",False,disliked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,6114624,Видимо сосиски приносят мудрость.   Тут хорошо.,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,75041174,Кредитные карты не принимаются.,False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,65300451,"Повар просто ужасен!! Неодекват полнейший. Салат ждал около 40 минут. Подача просто жесть, кинул мне на стойку. Сказал приятного ... Не советую сюда идти. Просто вино намного лучше!!",True,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,115057235,Уютненько! Учим итальянский))),False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,16517459,Недорогой мантепульчано),False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,8909381,Никому не расскажу про это место. Мне и без вас там хорошо :-Р,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,65269531,Вино пить надо только здесь!,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,60819264,Such a nice place!,False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,40650287,Весьма приятное место,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,48021750,За стойкой сегодня была довольно дерзкая и хамоватая особа.,False,meh
Zukovskogo,528f7e9e11d288ab2c3bbd5c,4430303,Бармен Стася!👌😊,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,46299407,In vino veritas,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,50701934,все правильно в этом месте,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,23872242,Great.....,False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,48883034,"Вино, бармен Павел",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,12671491,"Даже не верится, что это Питер!!! Другая реальность :)",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,9236205,Пейте каву.,False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,37614953,Тут вино было,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,28919059,"Вина, как и персонал - посредственные и ординарные.",False,disliked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,57535316,Никакого сладкого вина),False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,61400407,"Симпатично, но не более того",False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,21016890,Молодчинки!!!!!!!!!,False,disliked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,10332547,Вообще нормал,False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,11393107,Делай ноги,False,liked
Zukovskogo,528f7e9e11d288ab2c3bbd5c,50772951,Картами оплатить нельзя :(,False,meh
Zukovskogo,528f7e9e11d288ab2c3bbd5c,56348604,"Не очень вдохновило. Сидеть на подоконнике неудобно. Может, просто не моё...",False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,148220399,Персонал хамло!!!,False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,44064692,panini!!!!👍👍👍,False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,74425151,не очень...,False,
Zukovskogo,528f7e9e11d288ab2c3bbd5c,45160297,"Вино - редкостная помойка! Я завивинил 12 красных вин и только 3 из них были 3.5, остальные хуже. Надо неуважать себя, чтобы предлагать посетителям такое пойло и называться при этом винным баром!",False,disliked
